,0,1,2
1427,send an alert to the csirt slack channel,detonate,0
1428,send an alert to the csirt slack channel,disable,0
1429,send an alert to the csirt slack channel,download,0
1430,send an alert to the csirt slack channel,enrich,0
1431,send an alert to the csirt slack channel,parse,0
1432,send an alert to the csirt slack channel,print,0
1433,send an alert to the csirt slack channel,quarantine,0
1434,send an alert to the csirt slack channel,query,0
1435,send an alert to the csirt slack channel,retrieve,0
1436,send an alert to the csirt slack channel,send,1
1437,send an alert to the csirt slack channel,set,0
1438,send an alert to the csirt slack channel,use,0
1439,send an alert to the csirt slack channel,verify,0
1440,send an email to the source user email address,assing,0
1441,send an email to the source user email address,block,0
1442,send an email to the source user email address,categorise,0
1443,send an email to the source user email address,close,0
1444,send an email to the source user email address,create,0
1445,send an email to the source user email address,detonate,0
1446,send an email to the source user email address,disable,0
1447,send an email to the source user email address,download,0
1448,send an email to the source user email address,enrich,0
1449,send an email to the source user email address,parse,0
1450,send an email to the source user email address,print,0
1451,send an email to the source user email address,quarantine,0
1452,send an email to the source user email address,query,0
1453,send an email to the source user email address,retrieve,0
1454,send an email to the source user email address,send,1
1455,send an email to the source user email address,set,0
1456,send an email to the source user email address,use,0
1457,send an email to the source user email address,verify,0
1458,send an sms alert using twilio.,assing,0
1459,send an sms alert using twilio.,block,0
1460,send an sms alert using twilio.,categorise,0
1461,send an sms alert using twilio.,close,0
1462,send an sms alert using twilio.,create,0
1463,send an sms alert using twilio.,detonate,0
1464,send an sms alert using twilio.,disable,0
1465,send an sms alert using twilio.,download,0
1466,send an sms alert using twilio.,enrich,0
1467,send an sms alert using twilio.,parse,0
1468,send an sms alert using twilio.,print,0
1469,send an sms alert using twilio.,quarantine,0
1470,send an sms alert using twilio.,query,0
1471,send an sms alert using twilio.,retrieve,0
1472,send an sms alert using twilio.,send,1
1473,send an sms alert using twilio.,set,0
1474,send an sms alert using twilio.,use,0
1475,send an sms alert using twilio.,verify,0
1476,send file to cuckoo,assing,0
1477,send file to cuckoo,block,0
1478,send file to cuckoo,categorise,0
1479,send file to cuckoo,close,0
1480,send file to cuckoo,create,0
1481,send file to cuckoo,detonate,0
1482,send file to cuckoo,disable,0
1483,send file to cuckoo,download,0
1484,send file to cuckoo,enrich,0
1485,send file to cuckoo,parse,0
1486,send file to cuckoo,print,0
1487,send file to cuckoo,quarantine,0
1488,send file to cuckoo,query,0
1489,send file to cuckoo,retrieve,0
1490,send file to cuckoo,send,1
1491,send file to cuckoo,set,0
1492,send file to cuckoo,use,0
1493,send file to cuckoo,verify,0
1494,set incident's severity to high,assing,0
1495,set incident's severity to high,block,0
1496,set incident's severity to high,categorise,0
1497,set incident's severity to high,close,0
1498,set incident's severity to high,create,0
1499,set incident's severity to high,detonate,0
1500,set incident's severity to high,disable,0
1501,set incident's severity to high,download,0
1502,set incident's severity to high,enrich,0
1503,set incident's severity to high,parse,0
1504,set incident's severity to high,print,0
1505,set incident's severity to high,quarantine,0
1506,set incident's severity to high,query,0
1507,set incident's severity to high,retrieve,0
1508,set incident's severity to high,send,0
1509,set incident's severity to high,set,1
1510,set incident's severity to high,use,0
1511,set incident's severity to high,verify,0
1512,set the file object into context.,assing,0
1513,set the file object into context.,block,0
1514,set the file object into context.,categorise,0
1515,set the file object into context.,close,0
1516,set the file object into context.,create,0
1517,set the file object into context.,detonate,0
1518,set the file object into context.,disable,0
1519,set the file object into context.,download,0
1520,set the file object into context.,enrich,0
1521,set the file object into context.,parse,0
1522,set the file object into context.,print,0
1523,set the file object into context.,quarantine,0
1524,set the file object into context.,query,0
1525,set the file object into context.,retrieve,0
1526,set the file object into context.,send,0
1527,set the file object into context.,set,1
1528,set the file object into context.,use,0
1529,set the file object into context.,verify,0
1530,set the incident severity to high.,assing,0
1531,set the incident severity to high.,block,0
1532,set the incident severity to high.,categorise,0
1533,set the incident severity to high.,close,0
1534,set the incident severity to high.,create,0
1535,set the incident severity to high.,detonate,0
1536,set the incident severity to high.,disable,0
1537,set the incident severity to high.,download,0
1538,set the incident severity to high.,enrich,0
1539,set the incident severity to high.,parse,0
1540,set the incident severity to high.,print,0
1541,set the incident severity to high.,quarantine,0
1542,set the incident severity to high.,query,0
1543,set the incident severity to high.,retrieve,0
1544,set the incident severity to high.,send,0
1545,set the incident severity to high.,set,1
1546,set the incident severity to high.,use,0
1547,set the incident severity to high.,verify,0
1548,set the incident severity to low.,assing,0
1549,set the incident severity to low.,block,0
1550,set the incident severity to low.,categorise,0
1551,set the incident severity to low.,close,0
1552,set the incident severity to low.,create,0
1553,set the incident severity to low.,detonate,0
1554,set the incident severity to low.,disable,0
1555,set the incident severity to low.,download,0
1556,set the incident severity to low.,enrich,0
1557,set the incident severity to low.,parse,0
1558,set the incident severity to low.,print,0
1559,set the incident severity to low.,quarantine,0
1560,set the incident severity to low.,query,0
1561,set the incident severity to low.,retrieve,0
1562,set the incident severity to low.,send,0
1563,set the incident severity to low.,set,1
1564,set the incident severity to low.,use,0
1565,set the incident severity to low.,verify,0
1566,set the information retrieved from qradar into access the incident,assing,0
1567,set the information retrieved from qradar into access the incident,block,0
1568,set the information retrieved from qradar into access the incident,categorise,0
1569,set the information retrieved from qradar into access the incident,close,0
1570,set the information retrieved from qradar into access the incident,create,0
1571,set the information retrieved from qradar into access the incident,detonate,0
1572,set the information retrieved from qradar into access the incident,disable,0
1573,set the information retrieved from qradar into access the incident,download,0
1574,set the information retrieved from qradar into access the incident,enrich,0
1575,set the information retrieved from qradar into access the incident,parse,0
1576,set the information retrieved from qradar into access the incident,print,0
1577,set the information retrieved from qradar into access the incident,quarantine,0
1578,set the information retrieved from qradar into access the incident,query,0
1579,set the information retrieved from qradar into access the incident,retrieve,0
1580,set the information retrieved from qradar into access the incident,send,0
1581,set the information retrieved from qradar into access the incident,set,1
1582,set the information retrieved from qradar into access the incident,use,0
1583,set the information retrieved from qradar into access the incident,verify,0
1584,set the qualys reports list into context,assing,0
1585,set the qualys reports list into context,block,0
1586,set the qualys reports list into context,categorise,0
1587,set the qualys reports list into context,close,0
1588,set the qualys reports list into context,create,0
1589,set the qualys reports list into context,detonate,0
1590,set the qualys reports list into context,disable,0
1591,set the qualys reports list into context,download,0
1592,set the qualys reports list into context,enrich,0
1593,set the qualys reports list into context,parse,0
1594,set the qualys reports list into context,print,0
1595,set the qualys reports list into context,quarantine,0
1596,set the qualys reports list into context,query,0
1597,set the qualys reports list into context,retrieve,0
1598,set the qualys reports list into context,send,0
1599,set the qualys reports list into context,set,1
1600,set the qualys reports list into context,use,0
1601,set the qualys reports list into context,verify,0
1602,submit a file for analysis.,assing,0
1603,submit a file for analysis.,block,0
1604,submit a file for analysis.,categorise,0
1605,submit a file for analysis.,close,0
1606,submit a file for analysis.,create,0
1607,submit a file for analysis.,detonate,0
1608,submit a file for analysis.,disable,0
1609,submit a file for analysis.,download,0
1610,submit a file for analysis.,enrich,0
1611,submit a file for analysis.,parse,0
1612,submit a file for analysis.,print,0
1613,submit a file for analysis.,quarantine,0
1614,submit a file for analysis.,query,0
1615,submit a file for analysis.,retrieve,0
1616,submit a file for analysis.,send,1
1617,submit a file for analysis.,set,0
1618,submit a file for analysis.,use,0
1619,submit a file for analysis.,verify,0
1620,submit url for analysis.,assing,0
1621,submit url for analysis.,block,0
1622,submit url for analysis.,categorise,0
1623,submit url for analysis.,close,0
1624,submit url for analysis.,create,0
1625,submit url for analysis.,detonate,0
1626,submit url for analysis.,disable,0
1627,submit url for analysis.,download,0
1628,submit url for analysis.,enrich,0
1629,submit url for analysis.,parse,0
1630,submit url for analysis.,print,0
1631,submit url for analysis.,quarantine,0
1632,submit url for analysis.,query,0
1633,submit url for analysis.,retrieve,0
1634,submit url for analysis.,send,1
1635,submit url for analysis.,set,0
1636,submit url for analysis.,use,0
1637,submit url for analysis.,verify,0
1638,submits a sample to crowdstrike,assing,0
1639,submits a sample to crowdstrike,block,0
1640,submits a sample to crowdstrike,categorise,0
1641,submits a sample to crowdstrike,close,0
1642,submits a sample to crowdstrike,create,0
1643,submits a sample to crowdstrike,detonate,0
1644,submits a sample to crowdstrike,disable,0
1645,submits a sample to crowdstrike,download,0
1646,submits a sample to crowdstrike,enrich,0
1647,submits a sample to crowdstrike,parse,0
1648,submits a sample to crowdstrike,print,0
1649,submits a sample to crowdstrike,quarantine,0
1650,submits a sample to crowdstrike,query,0
1651,submits a sample to crowdstrike,retrieve,0
1652,submits a sample to crowdstrike,send,1
1653,submits a sample to crowdstrike,set,0
1654,submits a sample to crowdstrike,use,0
1655,submits a sample to crowdstrike,verify,0
1656,submits a sample to fireeye ax,assing,0
1657,submits a sample to fireeye ax,block,0
1658,submits a sample to fireeye ax,categorise,0
1659,submits a sample to fireeye ax,close,0
1660,submits a sample to fireeye ax,create,0
1661,submits a sample to fireeye ax,detonate,0
1662,submits a sample to fireeye ax,disable,0
1663,submits a sample to fireeye ax,download,0
1664,submits a sample to fireeye ax,enrich,0
1665,submits a sample to fireeye ax,parse,0
1666,submits a sample to fireeye ax,print,0
1667,submits a sample to fireeye ax,quarantine,0
1668,submits a sample to fireeye ax,query,0
1669,submits a sample to fireeye ax,retrieve,0
1670,submits a sample to fireeye ax,send,1
1671,submits a sample to fireeye ax,set,0
1672,submits a sample to fireeye ax,use,0
1673,submits a sample to fireeye ax,verify,0
1674,upload a file sample to bitdam's service,assing,0
1675,upload a file sample to bitdam's service,block,0
1676,upload a file sample to bitdam's service,categorise,0
1677,upload a file sample to bitdam's service,close,0
1678,upload a file sample to bitdam's service,create,0
1679,upload a file sample to bitdam's service,detonate,0
1680,upload a file sample to bitdam's service,disable,0
1681,upload a file sample to bitdam's service,download,0
1682,upload a file sample to bitdam's service,enrich,0
1683,upload a file sample to bitdam's service,parse,0
1684,upload a file sample to bitdam's service,print,0
1685,upload a file sample to bitdam's service,quarantine,0
1686,upload a file sample to bitdam's service,query,0
1687,upload a file sample to bitdam's service,retrieve,0
1688,upload a file sample to bitdam's service,send,1
1689,upload a file sample to bitdam's service,set,0
1690,upload a file sample to bitdam's service,use,0
1691,upload a file sample to bitdam's service,verify,0
1692,upload sample to crowdstrike,assing,0
1693,upload sample to crowdstrike,block,0
1694,upload sample to crowdstrike,categorise,0
1695,upload sample to crowdstrike,close,0
1696,upload sample to crowdstrike,create,0
1697,upload sample to crowdstrike,detonate,0
1698,upload sample to crowdstrike,disable,0
1699,upload sample to crowdstrike,download,0
1700,upload sample to crowdstrike,enrich,0
1701,upload sample to crowdstrike,parse,0
1702,upload sample to crowdstrike,print,0
1703,upload sample to crowdstrike,quarantine,0
1704,upload sample to crowdstrike,query,0
1705,upload sample to crowdstrike,retrieve,0
1706,upload sample to crowdstrike,send,1
1707,upload sample to crowdstrike,set,0
1708,upload sample to crowdstrike,use,0
1709,upload sample to crowdstrike,verify,0
1710,upload sample to sandbox,assing,0
1711,upload sample to sandbox,block,0
1712,upload sample to sandbox,categorise,0
1713,upload sample to sandbox,close,0
1714,upload sample to sandbox,create,0
1715,upload sample to sandbox,detonate,0
1716,upload sample to sandbox,disable,0
1717,upload sample to sandbox,download,0
1718,upload sample to sandbox,enrich,0
1719,upload sample to sandbox,parse,0
1720,upload sample to sandbox,print,0
1721,upload sample to sandbox,quarantine,0
1722,upload sample to sandbox,query,0
1723,upload sample to sandbox,retrieve,0
1724,upload sample to sandbox,send,1
1725,upload sample to sandbox,set,0
1726,upload sample to sandbox,use,0
1727,upload sample to sandbox,verify,0
1728,use the user response (yes or no) to direct the playbook.,assing,0
1729,use the user response (yes or no) to direct the playbook.,block,0
1730,use the user response (yes or no) to direct the playbook.,categorise,0
1731,use the user response (yes or no) to direct the playbook.,close,0
1732,use the user response (yes or no) to direct the playbook.,create,0
1733,use the user response (yes or no) to direct the playbook.,detonate,0
1734,use the user response (yes or no) to direct the playbook.,disable,0
1735,use the user response (yes or no) to direct the playbook.,download,0
1736,use the user response (yes or no) to direct the playbook.,enrich,0
1737,use the user response (yes or no) to direct the playbook.,parse,0
1738,use the user response (yes or no) to direct the playbook.,print,0
1739,use the user response (yes or no) to direct the playbook.,quarantine,0
1740,use the user response (yes or no) to direct the playbook.,query,0
1741,use the user response (yes or no) to direct the playbook.,retrieve,0
1742,use the user response (yes or no) to direct the playbook.,send,0
1743,use the user response (yes or no) to direct the playbook.,set,0
1744,use the user response (yes or no) to direct the playbook.,use,1
1745,use the user response (yes or no) to direct the playbook.,verify,0
1746,verify that the playbook input includes at least one ip to block.,assing,0
1747,verify that the playbook input includes at least one ip to block.,block,0
1748,verify that the playbook input includes at least one ip to block.,categorise,0
1749,verify that the playbook input includes at least one ip to block.,close,0
1750,verify that the playbook input includes at least one ip to block.,create,0
1751,verify that the playbook input includes at least one ip to block.,detonate,0
1752,verify that the playbook input includes at least one ip to block.,disable,0
1753,verify that the playbook input includes at least one ip to block.,download,0
1754,verify that the playbook input includes at least one ip to block.,enrich,0
1755,verify that the playbook input includes at least one ip to block.,parse,0
1756,verify that the playbook input includes at least one ip to block.,print,0
1757,verify that the playbook input includes at least one ip to block.,quarantine,0
1758,verify that the playbook input includes at least one ip to block.,query,0
1759,verify that the playbook input includes at least one ip to block.,retrieve,0
1760,verify that the playbook input includes at least one ip to block.,send,0
1761,verify that the playbook input includes at least one ip to block.,set,0
1762,verify that the playbook input includes at least one ip to block.,use,0
1763,verify that the playbook input includes at least one ip to block.,verify,1
1764,verify that the playbook input includes at least one url to block.,assing,0
1765,verify that the playbook input includes at least one url to block.,block,0
1766,verify that the playbook input includes at least one url to block.,categorise,0
1767,verify that the playbook input includes at least one url to block.,close,0
1768,verify that the playbook input includes at least one url to block.,create,0
1769,verify that the playbook input includes at least one url to block.,detonate,0
1770,verify that the playbook input includes at least one url to block.,disable,0
1771,verify that the playbook input includes at least one url to block.,download,0
1772,verify that the playbook input includes at least one url to block.,enrich,0
1773,verify that the playbook input includes at least one url to block.,parse,0
1774,verify that the playbook input includes at least one url to block.,print,0
1775,verify that the playbook input includes at least one url to block.,quarantine,0
1776,verify that the playbook input includes at least one url to block.,query,0
1777,verify that the playbook input includes at least one url to block.,retrieve,0
1778,verify that the playbook input includes at least one url to block.,send,0
1779,verify that the playbook input includes at least one url to block.,set,0
1780,verify that the playbook input includes at least one url to block.,use,0
1781,verify that the playbook input includes at least one url to block.,verify,1
1782,verify that the playbook input includes at least one username to block.,assing,0
1783,verify that the playbook input includes at least one username to block.,block,0
1784,verify that the playbook input includes at least one username to block.,categorise,0
1785,verify that the playbook input includes at least one username to block.,close,0
1786,verify that the playbook input includes at least one username to block.,create,0
1787,verify that the playbook input includes at least one username to block.,detonate,0
1788,verify that the playbook input includes at least one username to block.,disable,0
1789,verify that the playbook input includes at least one username to block.,download,0
1790,verify that the playbook input includes at least one username to block.,enrich,0
1791,verify that the playbook input includes at least one username to block.,parse,0
1792,verify that the playbook input includes at least one username to block.,print,0
1793,verify that the playbook input includes at least one username to block.,quarantine,0
1794,verify that the playbook input includes at least one username to block.,query,0
1795,verify that the playbook input includes at least one username to block.,retrieve,0
1796,verify that the playbook input includes at least one username to block.,send,0
1797,verify that the playbook input includes at least one username to block.,set,0
1798,verify that the playbook input includes at least one username to block.,use,0
1799,verify that the playbook input includes at least one username to block.,verify,1
1800,verify the manager id (dn) of the source user account was returned in context.,assing,0
1801,verify the manager id (dn) of the source user account was returned in context.,block,0
1802,verify the manager id (dn) of the source user account was returned in context.,categorise,0
1803,verify the manager id (dn) of the source user account was returned in context.,close,0
1804,verify the manager id (dn) of the source user account was returned in context.,create,0
1805,verify the manager id (dn) of the source user account was returned in context.,detonate,0
1806,verify the manager id (dn) of the source user account was returned in context.,disable,0
1807,verify the manager id (dn) of the source user account was returned in context.,download,0
1808,verify the manager id (dn) of the source user account was returned in context.,enrich,0
1809,verify the manager id (dn) of the source user account was returned in context.,parse,0
1810,verify the manager id (dn) of the source user account was returned in context.,print,0
1811,verify the manager id (dn) of the source user account was returned in context.,quarantine,0
1812,verify the manager id (dn) of the source user account was returned in context.,query,0
1813,verify the manager id (dn) of the source user account was returned in context.,retrieve,0
1814,verify the manager id (dn) of the source user account was returned in context.,send,0
1815,verify the manager id (dn) of the source user account was returned in context.,set,0
1816,verify the manager id (dn) of the source user account was returned in context.,use,0
1817,verify the manager id (dn) of the source user account was returned in context.,verify,1
1818,verify the playbook input includes at least one cve id to enrich.,assing,0
1819,verify the playbook input includes at least one cve id to enrich.,block,0
1820,verify the playbook input includes at least one cve id to enrich.,categorise,0
1821,verify the playbook input includes at least one cve id to enrich.,close,0
1822,verify the playbook input includes at least one cve id to enrich.,create,0
1823,verify the playbook input includes at least one cve id to enrich.,detonate,0
1824,verify the playbook input includes at least one cve id to enrich.,disable,0
1825,verify the playbook input includes at least one cve id to enrich.,download,0
1826,verify the playbook input includes at least one cve id to enrich.,enrich,0
1827,verify the playbook input includes at least one cve id to enrich.,parse,0
1828,verify the playbook input includes at least one cve id to enrich.,print,0
1829,verify the playbook input includes at least one cve id to enrich.,quarantine,0
1830,verify the playbook input includes at least one cve id to enrich.,query,0
1831,verify the playbook input includes at least one cve id to enrich.,retrieve,0
1832,verify the playbook input includes at least one cve id to enrich.,send,0
1833,verify the playbook input includes at least one cve id to enrich.,set,0
1834,verify the playbook input includes at least one cve id to enrich.,use,0
1835,verify the playbook input includes at least one cve id to enrich.,verify,1
1836,verify the source user account associated email address.,assing,0
1837,verify the source user account associated email address.,block,0
1838,verify the source user account associated email address.,categorise,0
1839,verify the source user account associated email address.,close,0
1840,verify the source user account associated email address.,create,0
1841,verify the source user account associated email address.,detonate,0
1842,verify the source user account associated email address.,disable,0
1843,verify the source user account associated email address.,download,0
1844,verify the source user account associated email address.,enrich,0
1845,verify the source user account associated email address.,parse,0
1846,verify the source user account associated email address.,print,0
1847,verify the source user account associated email address.,quarantine,0
1848,verify the source user account associated email address.,query,0
1849,verify the source user account associated email address.,retrieve,0
1850,verify the source user account associated email address.,send,0
1851,verify the source user account associated email address.,set,0
1852,verify the source user account associated email address.,use,0
1853,verify the source user account associated email address.,verify,1
